2004,48:26.1,Defense,Army,Full Competition (Multiple Offers),10-24 Offers,5075,1515650453
2010,48:26.1,Defense,Army,Unlabeled: Competition; Unlabeled Offers,NULL,32,544848.81
2001,48:26.1,Defense,Navy,Limited Competition with multiple offers,3-4 Offers,3140,457367759
2001,48:26.1,Defense,Other DoD,Limited Competition with multiple offers (Overrode blank Fair Opportunity),10-24 Offers,76,39788489
2000,48:26.1,Defense,Other DoD,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,36,4363809
2008,48:26.1,Defense,Air Force,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,42,4565024.83
1991,48:26.1,Defense,Navy,Competition with single offer,One Offer,2,1434402631
2000,48:26.1,Defense,DLA,Full Competition (Multiple Offers),3-4 Offers,5989,724692984.5
2007,48:26.1,Defense,Other DoD,No Competition (Unlabeled Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),9,23530899.03
2006,48:26.1,Defense,Air Force,Competition with single offer (Overrode blank Fair Opportunity),One Offer,18384,1640100188
1996,48:26.1,Defense,MilitaryHealth,Competition with single offer,One Offer,17,98289460
2007,48:26.1,Defense,Other DoD,Competition with single offer (Overrode blank Fair Opportunity),One Offer,1605,106801854.1
2011,48:26.1,Defense,Navy,Limited Competition with multiple offers,10-24 Offers,6985,900028667.2
2011,48:26.1,Defense,MilitaryHealth,Limited Competition with multiple offers (Overrode blank Fair Opportunity),5-9 Offers,1,-4447.47
2006,48:26.1,Defense,DLA,No Competition (Follow on to competed action),No competition,1,905994.64
2006,48:26.1,Defense,Navy,No Competition (Unlabeled Exception),No competition,52873,1154050721
2008,48:26.1,Defense,Air Force,Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),1,-3827.5
2009,48:26.1,Defense,MilitaryHealth,No Competition (Other Exception),No competition,80,969332812.5
2010,48:26.1,Defense,Air Force,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,965,168235620.2
2004,48:26.1,Defense,Navy,Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),9,235652
2007,48:26.1,Defense,MilitaryHealth,Full Competition (Multiple Offers),5-9 Offers,63,67446096.67
2013,48:26.1,Defense,Navy,No Competition (Only One Source Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),2,5004.03
1999,48:26.1,Defense,Army,No Competition (Other Exception),No competition,6504,3636709475
2012,48:26.1,Defense,MilitaryHealth,No Competition (Only One Source Exception),No competition,112,15601337.84
2005,48:26.1,Defense,Air Force,Full Competition (Multiple Offers),10-24 Offers,1185,279144873
2001,48:26.1,Defense,Navy,Competition with single offer (Overrode blank Fair Opportunity),One Offer,751,255719118
2009,48:26.1,Defense,Air Force,Limited Competition with multiple offers,100+ Offers,335,50909929.19
2012,48:26.1,Defense,Air Force,No Competition (Other Exception),No competition,19421,17001471680
2007,48:26.1,Defense,MDA,Competition with single offer (Overrode blank Fair Opportunity),One Offer,26,1559852
2003,48:26.1,Defense,Navy,Full Competition (Multiple Offers),5-9 Offers,13478,2554193542
2014,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),5-9 Offers,1615429,1539385552
2011,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),10-24 Offers,1473,488852392.7
2003,48:26.1,Defense,Army,Full Competition (Multiple Offers),3-4 Offers,25826,7478862312
2001,48:26.1,Defense,MDA,Full Competition (Multiple Offers),3-4 Offers,47,826832426
2007,48:26.1,Defense,Army,Limited Competition with multiple offers (Overrode blank Fair Opportunity),Two Offers,3156,149777553.2
2002,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,10-24 Offers,213,49006678
2004,48:26.1,Defense,Air Force,Limited Competition with multiple offers,25-99 Offers,910,382340026
2013,48:26.1,Defense,Army,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,35,22100310.8
1996,48:26.1,Defense,Other DoD,No Competition (Unlabeled Exception),No competition,336,18532796
2008,48:26.1,Defense,MilitaryHealth,Limited Competition with multiple offers,3-4 Offers,9,1079735.66
2004,48:26.1,Defense,MDA,Limited Competition with multiple offers,Two Offers,35,13240090
2012,48:26.1,Defense,MDA,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,NULL,0
2011,48:26.1,Defense,MilitaryHealth,Full Competition (Multiple Offers),3-4 Offers,271,2459862742
2002,48:26.1,Defense,Army,No Competition (Only One Source Exception),No competition,7919,9762573296
2004,48:26.1,Defense,Army,Limited Competition with multiple offers (Overrode blank Fair Opportunity),5-9 Offers,1175,227467498
2014,48:26.1,Defense,Navy,No Competition (Unlabeled Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),1,19519.95
2011,48:26.1,Defense,Navy,Competition with single offer,One Offer,61942,10801613199
2006,48:26.1,Defense,DLA,Limited Competition with multiple offers (Overrode blank Fair Opportunity),5-9 Offers,334,3694140
2007,48:26.1,Defense,Navy,No Competition (Other Exception),No competition,28047,6208102008
2003,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),3-4 Offers,4320,1223699191
2009,48:26.1,Defense,Air Force,No Competition (Unlabeled Exception),No competition,251,15020854.57
2012,48:26.1,Defense,Army,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,4529,1304503018
2012,48:26.1,Defense,Army,Full Competition (Multiple Offers),5-9 Offers,16271,7615362849
1996,48:26.1,Defense,Navy,Competition with single offer,One Offer,7098,1762714472
2006,48:26.1,Defense,Air Force,Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),60,1646998
2001,48:26.1,Defense,Army,No Competition (Other Exception),No competition,6627,2938398959
2003,48:26.1,Defense,Army,Full Competition (Multiple Offers),5-9 Offers,12725,3795104400
2007,48:26.1,Defense,MDA,Limited Competition with multiple offers,10-24 Offers,3,178701
1999,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,25-99 Offers,190,48546677
2007,48:26.1,Defense,DLA,Limited Competition with multiple offers (Overrode blank Fair Opportunity),10-24 Offers,14,253046.29
2008,48:26.1,Defense,Navy,Full Competition (Multiple Offers),10-24 Offers,4730,8840307850
1992,48:26.1,Defense,Air Force,No Competition (Only One Source Exception),No competition,NULL,8555256869
2007,48:26.1,Defense,MilitaryHealth,Competition with single offer,One Offer,33,7393131.87
2003,48:26.1,Defense,Other DoD,Limited Competition with multiple offers (Overrode blank Fair Opportunity),Two Offers,124,69376457
2002,48:26.1,Defense,Other DoD,Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),5,106434
2008,48:26.1,Defense,Navy,Unlabeled: Competition; Unlabeled Offers,NULL,47,34505042.04
1998,48:26.1,Defense,MDA,Limited Competition with multiple offers,Two Offers,84,242687029
2007,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),Two Offers,6683,998521021.8
2006,48:26.1,Defense,Other DoD,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,319,202967326.1
2007,48:26.1,Defense,Air Force,Full Competition (Multiple Offers),3-4 Offers,27785,4791199647
2005,48:26.1,Defense,Air Force,Limited Competition with multiple offers (Overrode blank Fair Opportunity),10-24 Offers,123,19110544
2008,48:26.1,Defense,MDA,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,44,17234333.98
2002,48:26.1,Defense,Other DoD,No Competition (Unlabeled Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),12,1510256
1996,48:26.1,Defense,Army,Competition with single offer,One Offer,6189,1563522719
2006,48:26.1,Defense,Other DoD,Limited Competition with multiple offers (Overrode blank Fair Opportunity),10-24 Offers,33,20223475.21
2006,48:26.1,Defense,Air Force,Full Competition (Multiple Offers),3-4 Offers,38893,4776406199
2011,48:26.1,Defense,Air Force,Competition with single offer (Overrode blank Fair Opportunity),One Offer,50,-660301.48
2004,48:26.1,Defense,Army,Full Competition (Multiple Offers),5-9 Offers,20570,4130555188
2007,48:26.1,Defense,MilitaryHealth,Competition with single offer (Overrode blank Fair Opportunity),One Offer,11,358126.15
2013,48:26.1,Defense,MDA,Limited Competition with multiple offers,100+ Offers,245,23259794.09
2005,48:26.1,Defense,DLA,Limited Competition with multiple offers,3-4 Offers,13024,590637582.8
2011,48:26.1,Defense,Other DoD,No Competition (Only One Source Exception),No competition,23415,1773252320
1994,48:26.1,Defense,Air Force,Limited Competition with multiple offers,Two Offers,37573,16498687637
2008,48:26.1,Defense,MilitaryHealth,No Competition (Follow on to competed action),No competition,3,232.27
2005,48:26.1,Defense,Navy,Limited Competition with multiple offers,10-24 Offers,4753,1502664697
2008,48:26.1,Defense,Navy,Competition with single offer (Overrode blank Fair Opportunity),One Offer,171,6530977.3
1996,48:26.1,Defense,Navy,Limited Competition with multiple offers,Two Offers,46115,16512815670
2007,48:26.1,Defense,Other DoD,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,261,134440533.7
2000,48:26.1,Defense,Navy,Limited Competition with multiple offers (Overrode blank Fair Opportunity),10-24 Offers,712,111339321
2013,48:26.1,Defense,MilitaryHealth,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,7,5506417.68
2002,48:26.1,Defense,DLA,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,1176,1148050502
2009,48:26.1,Defense,Navy,No Competition (Unlabeled Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),1,0
2007,48:26.1,Defense,Air Force,Full Competition (Multiple Offers),100+ Offers,246,101396056
2001,48:26.1,Defense,Army,Limited Competition with multiple offers,100+ Offers,198,58986802
2004,48:26.1,Defense,MDA,Full Competition (Multiple Offers),5-9 Offers,21,10741753
2012,48:26.1,Defense,DLA,Limited Competition with multiple offers,5-9 Offers,28080,772867619
2007,48:26.1,Defense,DLA,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,341,50609563.28
2003,48:26.1,Defense,Air Force,Limited Competition with multiple offers,10-24 Offers,2246,632654028.8
2010,48:26.1,Defense,Navy,Limited Competition with multiple offers,Two Offers,23530,7613779134
2003,48:26.1,Defense,Air Force,Full Competition (Multiple Offers),Two Offers,6884,7821115450
2007,48:26.1,Defense,MilitaryHealth,Limited Competition with multiple offers,25-99 Offers,1,103103
2011,48:26.1,Defense,Army,No Competition (Only One Source Exception),No competition,48873,31649044046
2003,48:26.1,Defense,Air Force,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,13522,2364123404
2012,48:26.1,Defense,Navy,Competition with single offer,One Offer,53730,9059059487
2007,48:26.1,Defense,MilitaryHealth,No Competition (Unlabeled Exception),No competition,5,22033.37
2002,48:26.1,Defense,DLA,Full Competition (Multiple Offers),3-4 Offers,9129,1217976159
2008,48:26.1,Defense,Air Force,Full Competition (Multiple Offers),25-99 Offers,249,45209525.42
1998,48:26.1,Defense,Other DoD,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,27,2561734
2003,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,10-24 Offers,312,257127255
2011,48:26.1,Defense,Army,Full Competition (Multiple Offers),5-9 Offers,16169,7852394216
2008,48:26.1,Defense,Navy,Full Competition (Multiple Offers),100+ Offers,625,248696257.7
2003,48:26.1,Defense,Navy,No Competition (Follow on to competed action),No competition,183,73080350.67
2012,48:26.1,Defense,DLA,Full Competition (Multiple Offers),Two Offers,48384,1980408673
2004,48:26.1,Defense,Navy,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,4209,832231164.8
1998,48:26.1,Defense,Air Force,No Competition (Other Exception),No competition,5566,5836756797
2000,48:26.1,Defense,Army,No Competition (Other Exception),No competition,59,52168676
1995,48:26.1,Defense,Navy,No Competition (Only One Source Exception),No competition,10980,14976038940
1990,48:26.1,Defense,DLA,Limited Competition with multiple offers,Two Offers,NULL,2357617000
2005,48:26.1,Defense,MDA,No Competition (Follow on to competed action),No competition,7,6150394
2007,48:26.1,Defense,Air Force,Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),56,3057875.33
2008,48:26.1,Defense,Navy,No Competition (Other Exception),No competition,31398,6400347966
2010,48:26.1,Defense,Air Force,No Competition (Unlabeled Exception),No competition,118,3003746.56
2014,48:26.1,Defense,Navy,Limited Competition with multiple offers,5-9 Offers,15441,3178875414
2009,48:26.1,Defense,Air Force,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,505,108134004.7
2001,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),Two Offers,1809,677346889.3
2002,48:26.1,Defense,DLA,Full Competition (Multiple Offers),100+ Offers,76,46439123
1996,48:26.1,Defense,Air Force,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,195,542735776
1999,48:26.1,Defense,Army,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,753,153260911
2005,48:26.1,Defense,Air Force,No Competition (Unlabeled Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),13,540023
2004,48:26.1,Defense,MilitaryHealth,Full Competition (Multiple Offers),5-9 Offers,28,253384852
2005,48:26.1,Defense,Army,Limited Competition with multiple offers,Two Offers,16787,2880743012
2012,48:26.1,Defense,DLA,Limited Competition with multiple offers,3-4 Offers,24810,982466809.2
1997,48:26.1,Defense,Navy,Competition with single offer,One Offer,7800,1957852147
2013,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),5-9 Offers,1686703,1553160997
2002,48:26.1,Defense,Navy,Full Competition (Multiple Offers),5-9 Offers,12421,1952482529
2014,48:26.1,Defense,MDA,Limited Competition with multiple offers,10-24 Offers,53,30560691.36
1993,48:26.1,Defense,Navy,No Competition (Other Exception),No competition,262,1874321960
2002,48:26.1,Defense,Army,Full Competition (Multiple Offers),3-4 Offers,16350,4243955127
1997,48:26.1,Defense,Other DoD,No Competition (Unlabeled Exception),No competition,423,28169446
2008,48:26.1,Defense,Other DoD,Competition with single offer (Overrode blank Fair Opportunity),One Offer,71,956443.5
2002,48:26.1,Defense,Army,Competition with single offer,One Offer,19928,4737906822
2011,48:26.1,Defense,MDA,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,NULL,0
2007,48:26.1,Defense,Other DoD,Limited Competition with multiple offers (Overrode blank Fair Opportunity),25-99 Offers,21,9739704
2012,48:26.1,Defense,DLA,Limited Competition with multiple offers,100+ Offers,4,0
2013,48:26.1,Defense,Air Force,No Competition (Other Exception),No competition,18235,11657764186
2005,48:26.1,Defense,DLA,Limited Competition with multiple offers,25-99 Offers,950,377012020.3
2010,48:26.1,Defense,Navy,Competition with single offer,One Offer,68792,10460994822
2005,48:26.1,Defense,DLA,Limited Competition with multiple offers (Overrode blank Fair Opportunity),5-9 Offers,394,9034137
2002,48:26.1,Defense,MDA,Full Competition (Multiple Offers),3-4 Offers,77,2100596839
